Gent_Label,Data.Measurement.Year,Census.Tract.Code,prop.change.population.under.18,prop.change.population.young.adult,prop.change.population.middle.aged,prop.change.population.older.adulthood,prop.change.population.race.White,prop.change.population.race.Black,prop.change.population.race.Native,prop.change.population.race.Islander,prop.change.population.race.Other,prop.change.population.race.Latino,prop.change.households.Nonfamily,prop.change.housing.Owner.Occupied,prop.change.population.Owner.Occupied,prop.change.population.Renter.Occupied,prop.change.housing.householder.race.White,prop.change.housing.householder.race.Black,prop.change.housing.householder.race.Native,prop.change.housing.householder.race.Islander,prop.change.housing.householder.race.Other,prop.change.housing.owner.occupied.householder.race.White,prop.change.housing.owner.occupied.householder.race.Black,prop.change.housing.owner.occupied.householder.race.Native,prop.change.housing.owner.occupied.householder.race.Islander,prop.change.housing.owner.occupied.householder.race.Other,prop.change.housing.renter.occupied.householder.race.White,prop.change.housing.renter.occupied.householder.race.Black,prop.change.housing.renter.occupied.householder.race.Native,prop.change.housing.renter.occupied.householder.race.Islander,prop.change.housing.renter.occupied.householder.race.Other,prop.change.household.size.renter.occupied,prop.change.household.size.owner.occupied,prop.change.household.size
Ineligible,2000-2010,3601,-0.116093818,-0.06520478,0.001403991,0.201994443,-0.257335394,-0.273530572,-0.757843524,-0.782059172,Inf,0.014057711,0.360359349,-0.025590281,0.005164817,-0.013556563,0.10776466,-0.017518248,-0.672506083,-0.578936392,-0.379704318,0.07452166,0.008284024,-0.747928994,-0.596686391,-0.270428633,0.172247938,-0.059047619,-0.52952381,-0.52952381,-0.500379267,-0.139196885,-0.068151,-0.095586187
Ineligible,2000-2010,3404,0.026637225,0.060270974,-0.016299558,-0.041773186,-0.328489909,0.044089572,0.477365608,0.16634127,3.267945091,0.191991377,0.055547661,-0.042034437,-0.048871651,0.125853509,-0.017430391,0.018888474,1.052651232,0.203377581,0.202230196,-0.007446986,0.129348022,0.434690265,0.195575221,0.024778761,-0.022668324,-0.092573754,1.419803323,0.146222627,0.259053917,0.039292323,-0.011373851,-0.003527701
Ineligible,2000-2010,10317,-0.14789983,0.006739835,-0.158091292,0.856626912,-0.272246221,-0.293277339,-0.638932971,-0.04943578,-0.350079347,0.070878959,0.408224938,-0.029018548,-0.042222196,0.106332776,0.125679765,-0.197243755,-0.408879493,0.050880902,-0.53191815,0.111975544,-0.222105997,-0.391213389,0.014644351,-0.492677824,0.163842368,-0.191144708,-0.445356371,0.232541397,-0.600565288,-0.054351115,-0.101888466,-0.089271684
Ineligible,2000-2010,3403,-0.024928261,-0.030135907,-0.045852476,0.126460921,-0.151731732,-0.073546678,0.101792314,-0.063476533,1.027297858,0.050931455,0.201723389,-0.086157109,-0.064000404,0.053437018,0.129908285,0.105095748,-0.079013991,0.045063291,-0.551879603,0.032370022,0.063806381,0.063806381,0.773010634,-0.431830683,0.243861433,0.050700941,-0.161133927,-0.060140222,-0.597225822,-0.048028389,-0.013281038,-0.038026829
Ineligible,2000-2010,3300,-0.106246922,-0.017185515,-0.005452231,0.106848276,-0.346153403,-0.589195401,0.114735771,-0.163143361,-0.793516636,0.044200913,0.06265739,-0.038691888,-0.036542896,0.062183511,0.051780572,-0.353834081,-0.003413333,-0.543199389,-0.25038612,0.048886722,0.026434147,-0.092888823,-0.481650756,-0.333550972,0.060530103,-0.467981495,0.064037009,-0.693912403,-0.178859333,-0.027578691,-0.031235474,-0.033960767
Eligible,2000-2010,3200,-0.07384055,-0.09597571,0.034525329,0.130263326,-0.063583617,0.238878875,-0.727718929,-0.606705119,-0.528046143,0.004149221,0.46560319,-0.063482819,-0.048206167,0.044735837,0.089241168,-0.364705882,0.455882353,-1,-0.272428524,0.081759131,-0.434701493,0.507462687,-1,-0.281489748,0.104692506,-0.233507853,0.341361257,NA,-0.268106457,-0.148342059,-0.088304553,-0.110588235
Ineligible,2000-2010,3100,-0.007507242,-0.093695557,0.064164042,0.02145935,-0.23351153,-0.549768956,0.336623412,0.06929873,0.06929873,0.009447783,0.177543162,-0.066508049,-0.083057645,0.122456984,0.101298064,0.155421687,-0.449799197,1.971084337,-0.355732608,0.073594369,0.591381872,-0.204309064,Inf,-0.341112067,0.143343399,-0.092657343,-0.637062937,-1,-0.381810497,-0.045826754,-0.086442087,-0.070016885
Eligible,2000-2010,10504,-0.109892,-0.211123662,0.237663017,0.538954314,-0.145845955,NA,NA,NA,NA,0.00661822,0.297721917,0.058406748,0.057911182,-0.29408317,-0.066838844,NA,-1,NA,1.337437238,-0.065347889,NA,-1,NA,1.439162483,-0.092197036,NA,NA,NA,1.227822581,-0.039420628,-0.01615865,-0.01447845
Eligible,2000-2010,1400,-0.13360673,-0.040205393,0.052252495,0.214322027,-0.267149719,0.011917204,1.43249328,-0.132763266,3.864986559,0.048894733,0.062543152,-4.44E-04,0.052406139,-0.021061872,0.058822989,-0.125246479,0.178239437,-0.333521127,-0.137041462,-0.037324999,-1,Inf,-1,0.529044841,0.081067975,-0.104977911,0.04723673,-0.308428575,-0.218864406,-0.078074376,0.01262436,-0.060622825
Gentrified,2000-2010,3000,-0.083659974,0.053150734,0.019236235,0.052580713,-0.460576725,0.231552849,0.707615295,1.173328558,0.086664279,0.01238245,0.283335246,-0.059285954,-0.047581183,0.048813098,0.096302668,1.812677249,-0.086793101,Inf,-0.355502211,0.092357104,1.135670436,2.203505654,NA,-0.369006462,0.102632052,2.795454545,-0.335795455,Inf,-0.345611285,-0.082948958,-0.054170687,-0.06850358
